"accepted_taxa","original_taxa_BIEN","Flower.color_BIEN","Leaf.area_mm2_BIEN","SLA_m2.kg-1_BIEN","Leaf.carbon.to.nitrogen.content_mg.g-1_BIEN","Leaf.dry.mass_g_BIEN","Leaf.dry.mass.content_mg.g-1_BIEN","Leaf.nitrogen.content_mg.g-1_BIEN","Flowering_begin.month_BIEN","Seed.mass_mg_BIEN","Growth.form_BIEN","Plant.height_m_BIEN"
"Orlaya","Orlaya grandiflora","",1618,22.544,NA,0.076478,169.492,NA,"6",NA,"",0.295
"Orlaya grandiflora","Orlaya grandiflora","",1618,22.544,NA,0.076478,169.492,NA,"6",NA,"",0.295
"Orlaya platycarpos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ornithogalum","Ornithogalum umbellatum","",725,13.2,NA,0.11699877,83,NA,"4",NA,"Herb",0.2
"Ornithogalum divergens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ornithogalum kochii subsp. monticola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ornithogalum umbellatum","Ornithogalum umbellatum","",725,13.2,NA,0.11699877,83,NA,"4",NA,"Herb",0.2
"Ornithopus","Ornithopus compressus_Ornithopus perpusillus_Ornithopus sativus","",204.665833333333,30.7627166666667,NA,0.0075500865,193.333333333333,NA,"5_6",3.437,"Herb",0.264444444444444
"Ornithopus compressus","Ornithopus compressus","",173.331666666667,35.7754333333333,NA,NA,NA,NA,"",3.254,"Herb",0.135833333333333
"Ornithopus perpusillus","Ornithopus perpusillus","",236,25.75,NA,0.0075500865,193.333333333333,NA,"5",NA,"Herb",0.2075
"Ornithopus sativus","Ornithopus sativus","",NA,NA,NA,NA,NA,NA,"6",3.62,"Herb",0.45
"Orobanche","Orobanche amethystea_Orobanche caryophyllacea_Orobanche cernua_Orobanche crenata_Orobanche minor","",NA,NA,NA,NA,NA,NA,"6",NA,"Herb_Herb_parasite_Parasite",0.2875
"Orobanche amethystea","Orobanche amethystea","",NA,NA,NA,NA,NA,NA,"6",NA,"Parasite",NA
"Orobanche caryophyllacea","Orobanche caryophyllacea","",NA,NA,NA,NA,NA,NA,"6",NA,"Parasite",0.225
"Orobanche cernua","Orobanche cernua","",NA,NA,NA,NA,NA,NA,"",NA,"Herb_parasite",NA
"Orobanche crenata","Orobanche crenata","",NA,NA,NA,NA,NA,NA,"",NA,"Parasite",NA
"Orobanche minor","Orobanche minor","",NA,NA,NA,NA,NA,NA,"6",NA,"Herb",0.35
"Orobanche picridis-hieracioidis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oryza sativa","Oryza sativa","",1679.1,13.6226,NA,NA,4.03,17.28,"",27.7585,"Grass_herb",0.62
"Osyris alba","Osyris alba","",NA,NA,NA,NA,NA,NA,"",105.3,"Parasite*_shrub",NA
"Oxalis","Oxalis acetosella_Oxalis corniculata_Oxalis dillenii_Oxalis pes-caprae_Oxalis stricta","",513.39,55.8148571428571,NA,0.00414015914285714,135.785857142857,NA,"4_5_6_6_7",0.657154092592593,"4_herb_Forb_herb_Geophyte*_herb_Herb",0.168263888888889
"Oxalis acetosella","Oxalis acetosella","",806,67.7885714285714,NA,0.00549231828571429,125.805714285714,NA,"4",1.47333333333333,"Forb_herb",0.0925
"Oxalis corniculata","Oxalis corniculata","",220.78,41.956,NA,0.002788,145.766,NA,"6",0.273753944444444,"4_herb",0.155555555555556
"Oxalis corniculata subsp. corniculata","Oxalis corniculata","",220.78,41.956,NA,0.002788,145.766,NA,"6",0.273753944444444,"4_herb",0.155555555555556
"Oxalis dillenii","Oxalis dillenii","",NA,NA,NA,NA,NA,NA,"7",NA,"Herb",NA
"Oxalis pes-caprae","Oxalis pes-caprae","",NA,NA,NA,NA,NA,NA,"",NA,"Geophyte*_herb",0.2
"Oxalis stricta","Oxalis stricta","",NA,57.7,NA,NA,NA,NA,"5_6",0.224375,"Herb",0.225
"Oxybasis glauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oxybasis rubra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Oxybasis urbica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pallenis spinosa","Pallenis spinosa","",NA,NA,NA,NA,NA,NA,"",NA,"Herb",NA
"Pancratium maritimum","Pancratium maritimum","",NA,NA,NA,NA,NA,NA,"",37.4,"",NA
"Panicum","Panicum capillare_Panicum dichotomiflorum_Panicum hillmanii_Panicum miliaceum_Panicum virgatum","Green_White_Yellow",6552.13585964912,24.1042322926491,12.16,0.228550912280702,311.214761650485,16.95,"7",1.515875,"Grass_herb_Herb",0.846305147058824
"Panicum capillare","Panicum capillare","",NA,26.8191428571429,12.742,NA,NA,17.8,"7",0.248,"Grass_herb",0.8
"Panicum dichotomiflorum","Panicum dichotomiflorum","Green",9730.261,NA,NA,0.319871,NA,NA,"7",0.514,"Grass_herb",1.8
"Panicum hillmanii","Panicum hillmanii","",NA,NA,NA,NA,NA,NA,"",NA,"Herb",NA
"Panicum miliaceum","Panicum miliaceum","White",8942.89157894737,NA,NA,0.332094736842105,NA,NA,"7",4.10233333333333,"Herb",0.575
"Panicum miliaceum subsp. miliaceum","Panicum miliaceum","White",8942.89157894737,NA,NA,0.332094736842105,NA,NA,"7",4.10233333333333,"Herb",0.575
"Panicum miliaceum subsp. ruderale","Panicum miliaceum","White",8942.89157894737,NA,NA,0.332094736842105,NA,NA,"7",4.10233333333333,"Herb",0.575
"Panicum virgatum","Panicum virgatum","Yellow",983.255,21.3893217281553,11.578,0.033687,311.214761650485,16.1,"7",1.19916666666667,"Grass_herb",0.210220588235294
"Papaver","Papaver cambricum_Papaver dubium_Papaver rhoeas_Papaver somniferum","",5591.25,32.6964285714286,NA,0.1814589373125,165.6325,NA,"5_6",0.225403846153846,"Forb_herb_Herb",0.486362179487179
"Papaver cambricum","Papaver cambricum","",2353.5,35.5,NA,0.0623795865,166,NA,"",0.22,"",0.39
"Papaver dubium","Papaver dubium","",4627,23.9857142857143,NA,0.22464221175,175.75,NA,"5",0.121,"Herb",0.454615384615385
"Papaver rhoeas","Papaver rhoeas","",4986.5,33.07,NA,0.166813951,143,NA,"5",0.240615384615385,"Forb_herb",0.400833333333333
"Papaver somniferum","Papaver somniferum","",10398,38.23,NA,0.272,177.78,NA,"6",0.32,"Herb",0.7
"Papaver x hungaricum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parentucellia latifolia","Parentucellia latifolia","",NA,NA,NA,NA,NA,NA,"",0.02,"Herb",NA
"Parietaria judaica","Parietaria judaica","",857,33.1666666666667,NA,0.0242505515,185.5,NA,"6",0.224,"Herb",0.295
"Paronychia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Parthenocissus inserta","Parthenocissus inserta","",13662.25,19.662,NA,0.76689,221.543,NA,"7",24.343627,"Vine",10
"Paspalum","Paspalum dilatatum_Paspalum distichum","Green_Yellow",3415.03264285714,NA,NA,0.0882750714285714,NA,NA,"",1.49490909090909,"Herb_Herb_per grass",NA
"Paspalum dilatatum","Paspalum dilatatum","Yellow",2784.291,NA,NA,0.067993,NA,NA,"",1.49490909090909,"Herb_per grass",NA
"Paspalum distichum","Paspalum distichum","Green",4045.77428571429,NA,NA,0.108557142857143,NA,NA,"",NA,"Herb",NA
"Pastinaca","Pastinaca sativa","",14914.5,28.0174880625,NA,0.3829752885,169.043702316667,NA,"6_7",3.2175,"Herb_rosette",0.628363636363636
"Pastinaca sativa","Pastinaca sativa","",14914.5,28.0174880625,NA,0.3829752885,169.043702316667,NA,"6_7",3.2175,"Herb_rosette",0.628363636363636
"Pastinaca sativa subsp. urens","Pastinaca sativa","",14914.5,28.0174880625,NA,0.3829752885,169.043702316667,NA,"6_7",3.2175,"Herb_rosette",0.628363636363636
"Persicaria","Persicaria amphibia_Persicaria dubia_Persicaria hydropiper_Persicaria lapathifolia_Persicaria maculosa_Persicaria minor","Pink_yellow_Red",1575.47413793103,28.6402360869565,NA,0.0572068965517241,NA,NA,"6_7_7",2.026,"Aquatic_herb_Herb",0.856645833333333
"Persicaria acuminata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Persicaria amphibia","Persicaria amphibia","Pink_yellow",NA,NA,NA,NA,NA,NA,"6_7",NA,"Aquatic_herb",NA
"Persicaria dubia","Persicaria dubia","",NA,NA,NA,NA,NA,NA,"7",NA,"Herb",NA
"Persicaria hydropiper","Persicaria hydropiper","Red",NA,NA,NA,NA,NA,NA,"7",2.032,"Herb",0.6
"Persicaria lapathifolia","Persicaria lapathifolia","",NA,NA,NA,NA,NA,NA,"7",1.86,"Herb",NA
"Persicaria maculosa","Persicaria maculosa","",1575.47413793103,28.6402360869565,NA,0.0572068965517241,NA,NA,"7",2.186,"Herb",1.11329166666667
"Persicaria minor","Persicaria minor","",NA,NA,NA,NA,NA,NA,"7",NA,"Herb",NA
"Petasites hybridus","Petasites hybridus","",139875,22.04,NA,7.5967887335,201.5,NA,"4",0.222,"Forb_herb",0.63125
"Petrorhagia prolifera","Petrorhagia prolifera","",58.25,17.58,NA,0.003476,235.01,NA,"6",0.334285714285714,"Herb",0.365
"Petrorhagia saxifraga","Petrorhagia saxifraga","",5742.46125,NA,NA,NA,237,NA,"6",NA,"Herb",0.2
"Petrosedum sediforme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Petroselinum crispum","Petroselinum crispum","",NA,NA,NA,NA,NA,NA,"6",1.549404,"Herb",0.575
"Phacelia tanacetifolia","Phacelia tanacetifolia","Blue",3123,29.616,NA,0.137572,130.812,NA,"6",1.66857142857143,"Herb",0.601428571428571
"Phalaris","Phalaris aquatica_Phalaris arundinacea_Phalaris brachystachys_Phalaris canariensis_Phalaris coerulescens_Phalaris minor_Phalaris paradoxa","Yellow",1559.79711111111,22.4728986090476,NA,0.0643285276296296,253.0685045625,31.8,"6",4.5643934,"Grass_herb_Herb",0.843785714285714
"Phalaris aquatica","Phalaris aquatica","Yellow",NA,NA,NA,NA,NA,NA,"",1.3795,"Herb",NA
"Phalaris arundinacea","Phalaris arundinacea","Yellow",1435.21333333333,23.0537972180952,NA,0.0470625828888889,279.805009125,31.8,"6",0.694967,"Grass_herb",1.13328571428571
"Phalaris brachystachys","Phalaris brachystachys","",NA,NA,NA,NA,NA,NA,"",NA,"Herb",NA
"Phalaris canariensis","Phalaris canariensis","",2894,21.892,NA,0.128674,226.332,NA,"6",4.67,"Herb",0.554285714285714
"Phalaris coerulescens","Phalaris coerulescens","",350.178,NA,NA,0.017249,NA,NA,"",14.4775,"Herb",NA
"Phalaris minor","Phalaris minor","",NA,NA,NA,NA,NA,NA,"",NA,"Herb",NA
"Phalaris paradoxa","Phalaris paradoxa","",NA,NA,NA,NA,NA,NA,"",1.6,"Herb",NA
"Phedimus spurius","Phedimus spurius","",NA,NA,NA,NA,NA,NA,"",NA,"Herb",NA
"Phelipanche nana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phelipanche purpurea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phelipanche ramosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phillyrea media",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phleum","Phleum exaratum_Phleum hirsutum_Phleum paniculatum_Phleum phleoides_Phleum pratense_Phleum subulatum","Yellow",2309.1809694878,20.468196952561,9.909,0.0139971401578947,312.2382289875,24.6288,"5_6_6_7_7",0.217650793650794,"Grass_herb_Herb",0.263060810810811
"Phleum exaratum","Phleum exaratum","",NA,NA,NA,NA,NA,NA,"",NA,"Herb",NA
"Phleum hirsutum","Phleum hirsutum","",NA,NA,NA,NA,NA,NA,"7",NA,"Herb",0.3
"Phleum nodosum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Phleum paniculatum","Phleum paniculatum","",NA,NA,NA,NA,NA,NA,"5",0.09,"Herb",0.14
"Phleum phleoides","Phleum phleoides","",322.75,17.254,NA,0.018676,346.48,NA,"6",0.184166666666667,"Herb",0.3
"Phleum pratense","Phleum pratense","Yellow",4295.61193897561,23.682393905122,9.909,0.00931828031578947,277.996457975,24.6288,"6_7",0.378785714285714,"Grass_herb",0.312243243243243
"Phleum subulatum","Phleum subulatum","",NA,NA,NA,NA,NA,NA,"",NA,"Herb",NA
"Phragmites","Phragmites australis","White",4521.39466625,15.02978236832,16.6733108108108,0.302569613923077,413.901692313333,31.2233333333333,"7",1.26714285714286,"Grass_herb",2.1386
"Phragmites australis","Phragmites australis","White",4521.39466625,15.02978236832,16.6733108108108,0.302569613923077,413.901692313333,31.2233333333333,"7",1.26714285714286,"Grass_herb",2.1386
"Physalis peruviana","Physalis peruviana","",NA,44.55,NA,NA,NA,NA,"",0.839,"Herb",NA
"Physalis viscosa","Physalis viscosa","",NA,NA,NA,NA,NA,NA,"",0.445,"Herb",NA
"Physocarpus opulifolius","Physocarpus opulifolius","Purple",2150,16.2601707300813,NA,NA,NA,NA,"5",0.42553,"Shrub",2.825
"Phytolacca americana","Phytolacca americana","White",NA,NA,NA,NA,NA,NA,"6",6.11572727272727,"Herb",3
"Picnomon acarna","Picnomon acarna","",NA,NA,NA,NA,NA,NA,"",7.9,"",NA
"Picris","Picris hieracioides","",2314.23611116667,23.7842689103846,17.260489,0.0722903857241379,191.125289009091,24.198219,"7",0.939333333333333,"4_herb",0.584861111108333
"Picris hieracioides","Picris hieracioides","",2314.23611116667,23.7842689103846,17.260489,0.0722903857241379,191.125289009091,24.198219,"7",0.939333333333333,"4_herb",0.584861111108333
"Pilosella","Pilosella officinarum","",4977.53514875,14.4839690928571,NA,NA,NA,NA,"",0.19,"Forb",0.0206428571428571
"Pilosella aurantiaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pilosella cymosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pilosella officinarum","Pilosella officinarum","",4977.53514875,14.4839690928571,NA,NA,NA,NA,"",0.19,"Forb",0.0206428571428571
"Pimpinella","Pimpinella major_Pimpinella saxifraga","",7084.45,20.4243719962,NA,0.257525477,242.760021875,NA,"6_7",1.8218125,"Forb_herb_Herb",0.409519764957692
"Pimpinella major","Pimpinella major","",9334,22.04,NA,0.325450954,207,NA,"6",2.48,"Herb",0.678125
"Pimpinella saxifraga","Pimpinella saxifraga","",4834.9,18.8087439924,NA,0.1896,278.52004375,NA,"7",1.163625,"Forb_herb",0.140914529915385
"Pimpinella saxifraga subsp. saxifraga","Pimpinella saxifraga","",4834.9,18.8087439924,NA,0.1896,278.52004375,NA,"7",1.163625,"Forb_herb",0.140914529915385
"Pinus halepensis","Pinus halepensis","",NA,5.740422985,10.6905,NA,NA,11.5,"",21.1563897142857,"Tree",NA
"Pinus nigra","Pinus nigra","Yellow",NA,5.58527245983333,16.584,NA,NA,11.8,"",19.0119866666667,"Tree",15.2035829059829
"Pinus sylvestris","Pinus sylvestris","",76.6444444444444,4.92704888008837,12.9356666666667,0.011152,345.025294117647,15.108726,"5_6",6.86829975,"Tree",13.1851794619612
"Piptatherum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pistacia lentiscus","Pistacia lentiscus","",2951.85096774194,12.1103040091571,10.589,NA,501.254731311111,14.3625,"",12.468,"Shrub_tree",NA
"Pistacia terebinthus","Pistacia terebinthus","",749,9.77725589666667,9.601,NA,NA,22.6157833333333,"",31.6385714285714,"Shrub_tree_woody*",NA
"Pistacia vera","Pistacia vera","",NA,NA,NA,NA,NA,NA,"",1176,"Tree",NA
"Pisum","Pisum sativum","",753.9,33.4199916666667,NA,NA,1.487,NA,"5",198.564586956522,"Climber_herb",0.226836428571429
"Pisum sativum","Pisum sativum","",753.9,33.4199916666667,NA,NA,1.487,NA,"5",198.564586956522,"Climber_herb",0.226836428571429
"Pisum sativum subsp. sativum","Pisum sativum","",753.9,33.4199916666667,NA,NA,1.487,NA,"5",198.564586956522,"Climber_herb",0.226836428571429
"Plantago","Plantago afra_Plantago albicans_Plantago altissima_Plantago arenaria_Plantago bellardii_Plantago coronopus_Plantago lagopus_Plantago lanceolata_Plantago major_Plantago media","Green",2566.9072587158,19.4636135416619,16.1569131666667,0.671392205078988,142.807842064439,16.8802637433333,"5_5_6_6_6_7",0.671554997990403,"Forb_herb_Herb",0.179173157814133
"Plantago afra","Plantago afra","",NA,NA,NA,NA,NA,NA,"",NA,"Herb",NA
"Plantago albicans","Plantago albicans","",NA,NA,NA,NA,NA,NA,"",0.841798333333333,"Herb",NA
"Plantago altissima","Plantago altissima","",NA,NA,NA,NA,NA,NA,"",NA,"Herb",NA
"Plantago arenaria","Plantago arenaria","",92.25,16.284,NA,0.005929,162.965,NA,"6",0.9,"Herb",0.31
"Plantago barbata monanthos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Plantago bellardii","Plantago bellardii","",NA,NA,NA,NA,NA,NA,"",1.13,"",NA
"Plantago coronopus","Plantago coronopus","",125.635714285714,17.759,NA,0.0135753364444444,103.628823529412,NA,"6",0.159833333333333,"Herb",0.0463157894736842
"Plantago lagopus","Plantago lagopus","",335.524758842444,23.6367363344051,NA,NA,NA,NA,"",0.3225,"Herb",0.07243125
"Plantago lanceolata","Plantago lanceolata","",1975.2666875,19.2313444539735,15.1708263333333,2.9271441549505,160.519277416,20.3386174866667,"5_6",1.5269752195122,"Forb_herb",0.2055435
"Plantago major","Plantago major","Green",8045.099725,21.7863851375926,17.143,0.11257757,127.630165264286,13.42191,"6_7",0.192904526315789,"Forb_herb",0.253048407411111
"Plantago major subsp. intermedia","Plantago major","Green",8045.099725,21.7863851375926,17.143,0.11257757,127.630165264286,13.42191,"6_7",0.192904526315789,"Forb_herb",0.253048407411111
"Plantago major subsp. major","Plantago major","Green",8045.099725,21.7863851375926,17.143,0.11257757,127.630165264286,13.42191,"6_7",0.192904526315789,"Forb_herb",0.253048407411111
"Plantago media","Plantago media","",4827.66666666667,18.084215324,NA,0.297734964,159.2959441125,NA,"5",0.298428571428571,"Herb",0.1877
"Plantago weldenii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Platycapnos spicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Poa","Poa annua_Poa bulbosa_Poa chaixii_Poa compressa_Poa infirma_Poa nemoralis_Poa palustris_Poa pratensis_Poa trivialis","Yellow",530.920175695733,29.3746055117148,22.735,0.0121965552633002,292.98919093582,31.136799,"1_5_6_7_5_5_6_6_6_7",0.26451718158081,"Grass_herb_Grass_herb_moss_Grass_herb_sedge_Herb",0.44835237202381
"Poa annua","Poa annua","Yellow",777.090657142857,36.7588637963636,NA,0.0201836258095238,240.014920638462,27.123405,"1_5_6_7",0.283832964285714,"Grass_herb",0.165017714285714
"Poa bulbosa","Poa bulbosa","Yellow",15.9981,18.0664797255714,33.504,0.000768,211.024,13.42285,"5",0.451871428571429,"Herb",0.2325
"Poa bulbosa var. vivipara","Poa bulbosa","Yellow",15.9981,18.0664797255714,33.504,0.000768,211.024,13.42285,"5",0.451871428571429,"Herb",0.2325
"Poa chaixii","Poa chaixii","",NA,20.67,NA,NA,NA,NA,"6",NA,"Herb",0.675
"Poa compressa","Poa compressa","Yellow",265.791081818182,19.5113218181818,NA,0.0104328696923077,282.333333333333,50.6,"6_7",0.234433,"Herb",0.43125
"Poa infirma","Poa infirma","",NA,NA,NA,NA,NA,NA,"",NA,"Herb",NA
"Poa nemoralis","Poa nemoralis","",536.5,49.9,NA,0.0088386435,319,NA,"6",0.251764705882353,"Herb",0.625
"Poa palustris","Poa palustris","Yellow",909.589090909091,31.9804139114286,NA,0.018628,369.404,NA,"6",0.190222222222222,"Herb",0.800833333333333
"Poa pratensis","Poa pratensis","Yellow",1010.462675,27.1786523841732,11.966,0.0214249702857143,330.864006578947,21.86316,"5_6",0.284569027027027,"Grass_herb_sedge",0.345505428571429
"Poa pratensis subsp. angustifolia","Poa pratensis","Yellow",1010.462675,27.1786523841732,11.966,0.0214249702857143,330.864006578947,21.86316,"5_6",0.284569027027027,"Grass_herb_sedge",0.345505428571429
"Poa pratensis subsp. pratensis","Poa pratensis","Yellow",1010.462675,27.1786523841732,11.966,0.0214249702857143,330.864006578947,21.86316,"5_6",0.284569027027027,"Grass_herb_sedge",0.345505428571429
"Poa trivialis","Poa trivialis","Yellow",201.009625,30.931112458,NA,0.00509977755555556,298.284076,42.67458,"6",0.154926923076923,"Grass_herb_moss",0.3117125
"Poa trivialis subsp. trivialis","Poa trivialis","Yellow",201.009625,30.931112458,NA,0.00509977755555556,298.284076,42.67458,"6",0.154926923076923,"Grass_herb_moss",0.3117125
"Poaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Podospermum","Podospermum laciniatum","",NA,NA,NA,NA,NA,NA,"5",NA,"Herb",NA
"Podospermum laciniatum","Podospermum laciniatum","",NA,NA,NA,NA,NA,NA,"5",NA,"Herb",NA
"Polycarpon tetraphyllum","Polycarpon tetraphyllum","",7.085,102.6072,NA,NA,NA,NA,"7",0.026,"Herb",0.0637333333333333
"Polycnemum arvense","Polycnemum arvense","",NA,NA,NA,NA,NA,NA,"7",NA,"Herb",0.175
"Polycnemum majus","Polycnemum majus","",NA,NA,NA,NA,NA,NA,"7",NA,"Herb",0.15
"Polygala calcarea","Polygala calcarea","",NA,NA,NA,NA,NA,NA,"4",NA,"",0.0875
"Polygala comosa","Polygala comosa","",NA,20.29,NA,NA,NA,NA,"5",NA,"Forb",0.15
"Polygala monspeliaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Polygala vulgaris","Polygala vulgaris","",53.5425,20.154955488125,NA,0.00230941685714286,205.493333333333,NA,"5",1.848,"Forb_herb",0.0611111111111111
"Polygonatum","Polygonatum multiflorum","",2038.25,43.92,NA,0.049526,149.132,NA,"5",26.34,"Herb",0.43
"Polygonatum multiflorum","Polygonatum multiflorum","",2038.25,43.92,NA,0.049526,149.132,NA,"5",26.34,"Herb",0.43
"Polygonum","Polygonum aviculare_Polygonum bellardii_Polygonum rurivagum","",166.3690009775,26.9909661179167,NA,0.00735923577777778,207.5,31.9125466666667,"5_6",1.6476235,"Forb_herb_Herb",0.52625
"Polygonum aviculare","Polygonum aviculare","",166.3690009775,26.9909661179167,NA,0.00735923577777778,207.5,31.9125466666667,"5_6",1.205247,"Forb_herb",0.7525
"Polygonum aviculare subsp. aviculare","Polygonum aviculare","",166.3690009775,26.9909661179167,NA,0.00735923577777778,207.5,31.9125466666667,"5_6",1.205247,"Forb_herb",0.7525
"Polygonum aviculare subsp. depressum","Polygonum aviculare","",166.3690009775,26.9909661179167,NA,0.00735923577777778,207.5,31.9125466666667,"5_6",1.205247,"Forb_herb",0.7525
"Polygonum bellardii","Polygonum bellardii","",NA,NA,NA,NA,NA,NA,"",NA,"Herb",NA
"Polygonum rurivagum","Polygonum rurivagum","",NA,NA,NA,NA,NA,NA,"",2.09,"",0.3
"Polypogon monspeliensis","Polypogon monspeliensis","Yellow",NA,NA,NA,NA,NA,NA,"4",0.0973729090909091,"Grass_herb",0.7
"Populus","Populus alba_Populus deltoides_Populus nigra_Populus tremula","White_Yellow",3328.27101162843,11.0899747457151,11.057375,0.19968525,338.66275,22.95,"3_3_8_4_5_8_4_8",39.3567841036859,"Shrub_tree_Tree",15.2602234388848
"Populus alba","Populus alba","Yellow",1791,11.3318697533333,10.6905,NA,NA,24.7,"3_8",0.12,"Tree",19.4712
"Populus deltoides","Populus deltoides","Yellow",8400,8.29037419703337,10.614,NA,NA,23.8,"4_5_8",101.674199686275,"Shrub_tree",20.4682683844891
"Populus nigra","Populus nigra","White",2784.625,11.0753846153846,11.609,0.24797,307.846,22.8,"4_8",55.5181004784689,"Tree",18.3700394366197
"Populus tremula","Populus tremula","",337.459046513736,13.662270417109,11.316,0.1514005,369.4795,20.5,"3",0.11483625,"Tree",2.73138593443038
"Populus x canescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Portulaca","Portulaca oleracea","",25.725,19.272,NA,0.001488,106.547,NA,"6_7_8",0.172221,"4_herb",0.175
"Portulaca oleracea","Portulaca oleracea","",25.725,19.272,NA,0.001488,106.547,NA,"6_7_8",0.172221,"4_herb",0.175
"Potamogeton","Potamogeton berchtoldii_Potamogeton lucens","",1123.75,57.679,NA,0.018417,162,NA,"6",3.055,"Herb",NA
"Potamogeton berchtoldii","Potamogeton berchtoldii","",26,49.5,NA,0.00055,142,NA,"6",0.75,"",NA
"Potamogeton lucens","Potamogeton lucens","",2221.5,65.858,NA,0.036284,182,NA,"6",5.36,"Herb",NA
"Potentilla","Potentilla argentea_Potentilla crantzii_Potentilla erecta_Potentilla indica_Potentilla micrantha_Potentilla norvegica_Potentilla recta_Potentilla reptans_Potentilla sterilis_Potentilla supina_Potentilla verna","",1401.71510204082,21.9894597238502,10.837,0.0620773328778802,288.321735799366,25.443225,"3_5_6_6_7",0.268934357398874,"Forb_herb_Herb",0.225061219825886
"Potentilla argentea","Potentilla argentea","",1768.44357142857,20.4179359514815,NA,0.0816053046451613,311.101190725,NA,"6",0.0944516129032258,"Herb",0.202587594594595
"Potentilla crantzii","Potentilla crantzii","",259.812142857143,15.3883897676923,10.837,0.0183,321.18,25.443225,"6",0.185,"Herb",0.1225
"Potentilla erecta","Potentilla erecta","",148.5,26.2880392462963,NA,0.00493166133333333,331.235328918182,NA,"5",0.3382,"Forb_herb",0.168727272727273
"Potentilla indica","Potentilla indica","",NA,NA,NA,NA,NA,NA,"",NA,"Herb",NA
"Potentilla micrantha","Potentilla micrantha","",NA,NA,NA,NA,NA,NA,"3",NA,"Herb",0.075
"Potentilla norvegica","Potentilla norvegica","",2338.25,25.769,NA,0.133148,247.107,NA,"6_7",NA,"Herb",0.3525
"Potentilla recta","Potentilla recta","",2602.5,15.9508333333333,NA,0.129635906166667,318.462916666667,NA,"6",0.26,"Herb",0.4125
