"taxa","original_ID","database_ID"
"Jacobaea vulgaris Gaertn., 1791","610646","FR_ANN_45"
"Juncus bufonius L., 1753","104144","FR_ANN_45"
"Kickxia elatine (L.) Dumort., 1827","104502","FR_ANN_45"
"Kickxia spuria (L.) Dumort., 1827","104506","FR_ANN_45"
"Knautia arvensis (L.) Coult., 1828","104516","FR_ANN_45"
"Lactuca serriola L., 1756","104775","FR_ANN_45"
"Lamium album L., 1753","104854","FR_ANN_45"
"Lamium amplexicaule L., 1753","104855","FR_ANN_45"
"Lamium purpureum L., 1753","104903","FR_ANN_45"
"Lapsana communis L., 1753","105017","FR_ANN_45"
"Lathyrus aphaca L., 1753","105162","FR_ANN_45"
"Lathyrus hirsutus L., 1753","105201","FR_ANN_45"
"Lathyrus pratensis L., 1753","105247","FR_ANN_45"
"Lathyrus sativus L., 1753","105256","FR_ANN_45"
"Lathyrus tuberosus L., 1753","105273","FR_ANN_45"
"Legousia hybrida (L.) Delarbre, 1800","105407","FR_ANN_45"
"Lepidium campestre (L.) W.T.Aiton, 1812","105607","FR_ANN_45"
"Lepidium coronopus (L.) Al-Shehbaz, 2004","105680","FR_ANN_45"
"Leucanthemum ircutianum DC., 1838","105795","FR_ANN_45"
"Leucanthemum Mill., 1754","194069","FR_ANN_45"
"Linaria vulgaris Mill., 1768","106234","FR_ANN_45"
"Linum usitatissimum L., 1753","106349","FR_ANN_45"
"Lipandra polysperma (L.) S.Fuentes, Uotila & Borsch, 2012","717294","FR_ANN_45"
"Lolium multiflorum Lam., 1779","106497","FR_ANN_45"
"Lolium perenne L., 1753","106499","FR_ANN_45"
"Loncomelos pyrenaicus (L.) Hrouda, 1988","106546","FR_ANN_45"
"Lotus corniculatus L., 1753","106653","FR_ANN_45"
"Lotus pedunculatus Cav., 1793","106698","FR_ANN_45"
"Lycopsis arvensis L., 1753","82369","FR_ANN_45"
"Lysimachia arvensis (L.) U.Manns & Anderb., 2009","610909","FR_ANN_45"
"Lysimachia foemina (Mill.) U.Manns & Anderb., 2009","706505","FR_ANN_45"
"Lythrum hyssopifolia L., 1753","107106","FR_ANN_45"
"Malva neglecta Wallr., 1824","107284","FR_ANN_45"
"Malva setigera K.F.Schimp. & Spenn., 1829","107313","FR_ANN_45"
"Malva sylvestris L., 1753","107318","FR_ANN_45"
"Matricaria chamomilla L., 1753","107440","FR_ANN_45"
"Matricaria discoidea DC., 1838","107446","FR_ANN_45"
"Medicago arabica (L.) Huds., 1762","107574","FR_ANN_45"
"Medicago lupulina L., 1753","107649","FR_ANN_45"
"Medicago polymorpha L., 1753","619903","FR_ANN_45"
"Medicago sativa L., 1753","107711","FR_ANN_45"
"Medicago sativa subsp. sativa L., 1753","137673","FR_ANN_45"
"Melampyrum arvense L., 1753","107786","FR_ANN_45"
"Melilotus albus Medik., 1787","107886","FR_ANN_45"
"Mentha suaveolens Ehrh., 1792","108168","FR_ANN_45"
"Mentha x piperita L., 1753","108295","FR_ANN_45"
"Mercurialis annua L., 1753","108351","FR_ANN_45"
"Microthlaspi perfoliatum (L.) F.K.Mey., 1973","108522","FR_ANN_45"
"Muscari comosum (L.) Mill., 1768","108874","FR_ANN_45"
"Myosotis arvensis (L.) Hill, 1764","108996","FR_ANN_45"
"Myosotis discolor [groupe]","20000076","FR_ANN_45"
"Myosotis ramosissima Rochel, 1814","109084","FR_ANN_45"
"Odontites vernus (Bellardi) Dumort., 1827","109845","FR_ANN_45"
"Ononis spinosa L., 1753 [nom. et typ. cons.]","110236","FR_ANN_45"
"Ononis spinosa subsp. procurrens (Wallr.) Briq., 1913","138212","FR_ANN_45"
"Onopordum acanthium L., 1753","110244","FR_ANN_45"
"Origanum vulgare L., 1753","111289","FR_ANN_45"
"Oxalis L., 1753","195604","FR_ANN_45"
"Papaver dubium L., 1753","112303","FR_ANN_45"
"Papaver rhoeas L., 1753","112355","FR_ANN_45"
"Papaver somniferum L., 1753","112364","FR_ANN_45"
"Pastinaca sativa L., 1753","112550","FR_ANN_45"
"Persicaria lapathifolia (L.) Delarbre, 1800","112741","FR_ANN_45"
"Persicaria maculosa Gray, 1821 [nom. cons.]","112745","FR_ANN_45"
"Petroselinum crispum (Mill.) Fuss, 1866","112821","FR_ANN_45"
"Phacelia tanacetifolia Benth., 1835","112915","FR_ANN_45"
"Phleum nodosum L., 1759","113212","FR_ANN_45"
"Picris hieracioides L., 1753","113474","FR_ANN_45"
"Pimpinella saxifraga L., 1753","113596","FR_ANN_45"
"Plantago lanceolata L., 1753","113893","FR_ANN_45"
"Plantago major L., 1753","113904","FR_ANN_45"
"Poa annua L., 1753","114114","FR_ANN_45"
"Poa pratensis L., 1753 [nom. et typ. cons.]","114332","FR_ANN_45"
"Poa trivialis L., 1753","114416","FR_ANN_45"
"Polygonum aviculare L., 1753","114658","FR_ANN_45"
"Portulaca L., 1753","196604","FR_ANN_45"
"Portulaca oleracea L., 1753","115215","FR_ANN_45"
"Potentilla reptans L., 1753","115624","FR_ANN_45"
"Poterium sanguisorba L., 1753","115789","FR_ANN_45"
"Prunella vulgaris L., 1753","116012","FR_ANN_45"
"Ranunculus arvensis L., 1753","116932","FR_ANN_45"
"Ranunculus bulbosus L., 1753","116952","FR_ANN_45"
"Ranunculus repens L., 1753","117201","FR_ANN_45"
"Ranunculus sardous Crantz, 1763","117221","FR_ANN_45"
"Reseda lutea L., 1753","117458","FR_ANN_45"
"Reseda luteola L., 1753","117459","FR_ANN_45"
"Rhizogemma staphylina (H.Whitehouse) Bonfim Santos, Siebel & Fedosov, 2023","4724","FR_ANN_45"
"Riccia sorocarpa Bisch., 1835","6230","FR_ANN_45"
"Riccia warnstorfii Limpr. ex Warnst., 1899","6235","FR_ANN_45"
"Rosa arvensis Huds., 1762","118016","FR_ANN_45"
"Rosa subsect. Caninae (DC.) H.Christ","20000094","FR_ANN_45"
"Rubus L., 1753 [nom. et typ. cons.]","197281","FR_ANN_45"
"Rumex acetosa L., 1753 [nom. et typ. cons.]","119418","FR_ANN_45"
"Rumex acetosella L., 1753","119419","FR_ANN_45"
"Rumex conglomeratus Murray, 1770","119471","FR_ANN_45"
"Rumex crispus L., 1753","119473","FR_ANN_45"
"Rumex obtusifolius L., 1753","119550","FR_ANN_45"
"Scandix pecten-veneris L., 1753","121449","FR_ANN_45"
"Schedonorus arundinaceus (Schreb.) Dumort., 1824 [nom. cons.]","717533","FR_ANN_45"
"Sedum rubens L., 1753","122243","FR_ANN_45"
"Senecio vulgaris L., 1753","122745","FR_ANN_45"
"Setaria italica subsp. viridis (L.) Thell., 1912","718292","FR_ANN_45"
"Sherardia arvensis L., 1753","123164","FR_ANN_45"
"Silene latifolia Poir., 1789","123522","FR_ANN_45"
"Silene noctiflora L., 1753","123562","FR_ANN_45"
"Silene vulgaris (Moench) Garcke, 1869","123683","FR_ANN_45"
"Silybum marianum (L.) Gaertn., 1791","123705","FR_ANN_45"
"Sinapis arvensis L., 1753","123713","FR_ANN_45"
"Sison segetum L., 1753","123785","FR_ANN_45"
"Sisymbrium officinale (L.) Scop., 1772","123863","FR_ANN_45"
"Solanum nigrum L., 1753","124080","FR_ANN_45"
"Sonchus arvensis L., 1753","124232","FR_ANN_45"
"Sonchus asper (L.) Hill, 1769","124233","FR_ANN_45"
"Sonchus oleraceus L., 1753","124261","FR_ANN_45"
"Stachys annua (L.) L., 1763","124741","FR_ANN_45"
"Stachys arvensis (L.) L., 1763","124744","FR_ANN_45"
"Stellaria graminea L., 1753","125000","FR_ANN_45"
"Stellaria media (L.) Vill., 1789","125014","FR_ANN_45"
"Symphyotrichum lanceolatum (Willd.) G.L.Nesom, 1995","125330","FR_ANN_45"
"Symphyotrichum lanceolatum [groupe]","20000105","FR_ANN_45"
"Taraxacum F.H.Wigg., 1780","198226","FR_ANN_45"
"Teucrium botrys L., 1753","125976","FR_ANN_45"
"Tordylium maximum L., 1753","126837","FR_ANN_45"
"Torilis arvensis (Huds.) Link, 1821","126846","FR_ANN_45"
"Torilis nodosa (L.) Gaertn., 1788","126865","FR_ANN_45"
"Tragopogon pratensis L., 1753","127029","FR_ANN_45"
"Trifolium alexandrinum L., 1755","159942","FR_ANN_45"
"Trifolium campestre Schreb., 1804","127259","FR_ANN_45"
"Trifolium dubium Sibth., 1794","127294","FR_ANN_45"
"Trifolium hybridum L., 1753","127337","FR_ANN_45"
"Trifolium incarnatum var. incarnatum L., 1753","141861","FR_ANN_45"
"Trifolium medium L., 1759","127382","FR_ANN_45"
"Trifolium pratense L., 1753","127439","FR_ANN_45"
"Trifolium repens L., 1753","127454","FR_ANN_45"
"Trigonella foenum-graecum L., 1753","127561","FR_ANN_45"
"Tripleurospermum inodorum (L.) Sch.Bip., 1844","127613","FR_ANN_45"
"Urtica dioica L., 1753","128268","FR_ANN_45"
"Valerianella dentata (L.) Pollich, 1776","128467","FR_ANN_45"
"Valerianella locusta (L.) Laterr., 1821","128476","FR_ANN_45"
"Verbena officinalis L., 1753","128754","FR_ANN_45"
"Veronica agrestis L., 1753","128786","FR_ANN_45"
"Veronica arvensis L., 1753","128801","FR_ANN_45"
"Veronica persica Poir., 1808","128956","FR_ANN_45"
"Veronica polita Fr., 1819","128963","FR_ANN_45"
"Vicia angustifolia L., 1759","129109","FR_ANN_45"
"Vicia cracca L., 1753","129147","FR_ANN_45"
"Vicia dasycarpa Ten., 1829","129153","FR_ANN_45"
"Vicia pannonica Crantz, 1769","142222","FR_ANN_45"
"Vicia sativa L., 1753","142236","FR_ANN_45"
"Vicia segetalis Thuill., 1799","129302","FR_ANN_45"
"Vicia villosa Roth, 1793","129340","FR_ANN_45"
"Viola arvensis Murray, 1770","129506","FR_ANN_45"
"Viola hirta L., 1753","129586","FR_ANN_45"
"Vulpia bromoides (L.) Gray, 1821","129997","FR_ANN_45"
"Vulpia myuros (L.) C.C.Gmel., 1805","130028","FR_ANN_45"
"Vulpia unilateralis (L.) Stace, 1978","130046","FR_ANN_45"
"Ziziphora acinos (L.) Melnikov, 2016","91898","FR_ANN_45"
"Acer campestre L., 1753","79734","FR_ANN_BOURGOGNE"
"Acer platanoides L., 1753","79779","FR_ANN_BOURGOGNE"
"Acer pseudoplatanus L., 1753","79783","FR_ANN_BOURGOGNE"
"Achillea millefolium L., 1753","79908","FR_ANN_BOURGOGNE"
"Aethusa cynapium cf. subsp. segetalis","130875","FR_ANN_BOURGOGNE"
"Aethusa cynapium f. agrestis (Wallr.) Schube, 1903","613836","FR_ANN_BOURGOGNE"
"Aethusa cynapium f. cynapium","613835","FR_ANN_BOURGOGNE"
"Aethusa cynapium L. subsp. cynapium","130873","FR_ANN_BOURGOGNE"
"Aethusa cynapium L., 1753","80358","FR_ANN_BOURGOGNE"
"Aethusa cynapium subsp. segetalis (Boenn.) Schübler & G.Martens, 1834","130875","FR_ANN_BOURGOGNE"
"Agrostis capillaris L., 1753","80591","FR_ANN_BOURGOGNE"
"Agrostis cf. capillaris","80591","FR_ANN_BOURGOGNE"
"Agrostis cf. capillaris L., 1753","80591","FR_ANN_BOURGOGNE"
"Agrostis cf. stolonifera","80759","FR_ANN_BOURGOGNE"
"Agrostis cf. stolonifera L., 1753","80759","FR_ANN_BOURGOGNE"
"Agrostis stolonifera L., 1753","80759","FR_ANN_BOURGOGNE"
"Aira caryophyllea L. subsp. caryophyllea","131012","FR_ANN_BOURGOGNE"
"Ajuga chamaepitys (L.) Schreb., 1773","80978","FR_ANN_BOURGOGNE"
"Ajuga reptans L., 1753","80990","FR_ANN_BOURGOGNE"
"Allium cepa L., 1753","81339","FR_ANN_BOURGOGNE"
"Allium cf. oleraceum L., 1753","81457","FR_ANN_BOURGOGNE"
"Allium cf. vineale L., 1753","81544","FR_ANN_BOURGOGNE"
"Allium vineale L., 1753","81544","FR_ANN_BOURGOGNE"
"Alopecurus cf. myosuroides","81648","FR_ANN_BOURGOGNE"
"Alopecurus cf. pratensis","81656","FR_ANN_BOURGOGNE"
"Alopecurus myosuroides Huds., 1762","81648","FR_ANN_BOURGOGNE"
"Alopecurus pratensis L., 1753","81656","FR_ANN_BOURGOGNE"
"Amaranthus blitum L., 1753","81966","FR_ANN_BOURGOGNE"
"Amaranthus blitum subsp. emarginatus (Salzm. ex Uline & W.L.Bray) Carretero, Muñoz Garm. & Pedrol, 1987","131286","FR_ANN_BOURGOGNE"
"Amaranthus cf. albus","81955","FR_ANN_BOURGOGNE"
"Amaranthus cf. blitum","81966","FR_ANN_BOURGOGNE"
"Amaranthus cf. bouchonii","81968","FR_ANN_BOURGOGNE"
"Amaranthus cf. hybridus Gr.","1","FR_ANN_BOURGOGNE"
"Amaranthus cf. hybridus subsp. hybridus","131296","FR_ANN_BOURGOGNE"
"Amaranthus cf. retroflexus","82018","FR_ANN_BOURGOGNE"
"Amaranthus cf. retroflexus L., 1753","82018","FR_ANN_BOURGOGNE"
"Amaranthus hybridus (Groupe)","1","FR_ANN_BOURGOGNE"
"Amaranthus hybridus Gr.","1","FR_ANN_BOURGOGNE"
"Amaranthus hybridus L. subsp. hybridus","131296","FR_ANN_BOURGOGNE"
"Amaranthus hybridus L., 1753","81992","FR_ANN_BOURGOGNE"
"Amaranthus retroflexus L., 1753","82018","FR_ANN_BOURGOGNE"
"Ambrosia artemisiifolia L., 1753","82080","FR_ANN_BOURGOGNE"
"Anagallis arvensis L., 1753","82321","FR_ANN_BOURGOGNE"
"Anagallis cf. arvensis","82321","FR_ANN_BOURGOGNE"
"Anagallis cf. foemina","82329","FR_ANN_BOURGOGNE"
"Anagallis foemina Mill., 1768","82329","FR_ANN_BOURGOGNE"
"Anisantha sterilis (L.) Nevski, 1934","82757","FR_ANN_BOURGOGNE"
"Anthemis arvensis L., 1753","82817","FR_ANN_BOURGOGNE"
"Anthemis cf. cotula","82833","FR_ANN_BOURGOGNE"
"Anthemis cotula L., 1753","82833","FR_ANN_BOURGOGNE"
"Anthoxanthum odoratum L., 1753","82922","FR_ANN_BOURGOGNE"
"Anthriscus caucalis M.Bieb., 1808","82931","FR_ANN_BOURGOGNE"
"Apera spica-venti (L.) P.Beauv., 1812","83156","FR_ANN_BOURGOGNE"
"Aphanes arvensis L., 1753","83159","FR_ANN_BOURGOGNE"
"Aphanes australis Rydb., 1908","83160","FR_ANN_BOURGOGNE"
"Aphanes cf. arvensis","83159","FR_ANN_BOURGOGNE"
"Aphanes cf. arvensis L., 1753","83159","FR_ANN_BOURGOGNE"
"Aphanes cf. australis","83160","FR_ANN_BOURGOGNE"
"Aphanes cf. australis Rydb., 1908","83160","FR_ANN_BOURGOGNE"
"Arabidopsis arenosa subsp. arenosa","612664","FR_ANN_BOURGOGNE"
"Arabidopsis thaliana (L.) Heynh., 1842","83272","FR_ANN_BOURGOGNE"
"Arctium cf. minus","83502","FR_ANN_BOURGOGNE"
"Arenaria cf. leptoclados","83596","FR_ANN_BOURGOGNE"
"Arenaria cf. serpyllifolia","83653","FR_ANN_BOURGOGNE"
"Arenaria leptoclados (Rchb.) Guss., 1844","83596","FR_ANN_BOURGOGNE"
"Arenaria serpyllifolia (Groupe)","2","FR_ANN_BOURGOGNE"
"Arenaria serpyllifolia L., 1753","83653","FR_ANN_BOURGOGNE"
"Arenaria serpyllifolia var. serpyllifolia","143778","FR_ANN_BOURGOGNE"
"Arrhenatherum elatius (L.) P.Beauv. ex J. & C.Presl subsp. elatius","131693","FR_ANN_BOURGOGNE"
"Arrhenatherum elatius (L.) P.Beauv. ex J.Presl & C.Presl, 1819","83912","FR_ANN_BOURGOGNE"
"Arrhenatherum elatius subsp. bulbosum (Willd.) Schübler & G.Martens, 1834","131692","FR_ANN_BOURGOGNE"
"Artemisia vulgaris L., 1753","84061","FR_ANN_BOURGOGNE"
"Atriplex cf. patula L., 1753","85102","FR_ANN_BOURGOGNE"
"Atriplex cf. prostrata Boucher ex DC., 1805","85112","FR_ANN_BOURGOGNE"
"Atriplex patula L., 1753","85102","FR_ANN_BOURGOGNE"
"Atriplex prostrata Boucher ex DC., 1805","85112","FR_ANN_BOURGOGNE"
"Avena cf. fatua","85250","FR_ANN_BOURGOGNE"
"Avena cf. sativa","85357","FR_ANN_BOURGOGNE"
"Avena fatua L. subsp. fatua","131985","FR_ANN_BOURGOGNE"
"Avena fatua L., 1753","85250","FR_ANN_BOURGOGNE"
"Avena sativa L., 1753","85357","FR_ANN_BOURGOGNE"
"Barbarea cf. vulgaris W.T.Aiton, 1812","761965","FR_ANN_BOURGOGNE"
"Barbarea vulgaris R.Br., 1812","85557","FR_ANN_BOURGOGNE"
"Barbarea vulgaris W.T.Aiton, 1812","761965","FR_ANN_BOURGOGNE"
"Bellis perennis L., 1753","85740","FR_ANN_BOURGOGNE"
"Beta vulgaris L., 1753","85820","FR_ANN_BOURGOGNE"
"Betula pendula Roth, 1788","85903","FR_ANN_BOURGOGNE"
"Bidens cf. tripartita","85986","FR_ANN_BOURGOGNE"
"Bidens cf. tripartita L., 1753","85986","FR_ANN_BOURGOGNE"
"Bidens tripartita L., 1753","85986","FR_ANN_BOURGOGNE"
"Brassica cf. napus L., 1753","86399","FR_ANN_BOURGOGNE"
"Brassica cf. nigra (L.) W.D.J.Koch, 1833","86400","FR_ANN_BOURGOGNE"
"Brassica napus L. subsp. napus","132199","FR_ANN_BOURGOGNE"
"Brassica napus L., 1753","86399","FR_ANN_BOURGOGNE"
"Brassica napus var. napus L., 1753","132199","FR_ANN_BOURGOGNE"
"Brassica nigra (L.) W.D.J.Koch, 1833","86400","FR_ANN_BOURGOGNE"
"Bromus arvensis L., 1753","86537","FR_ANN_BOURGOGNE"
"Bromus cf. arvensis","86537","FR_ANN_BOURGOGNE"
"Bromus cf. arvensis L., 1753","86537","FR_ANN_BOURGOGNE"
"Bromus cf. secalinus","86751","FR_ANN_BOURGOGNE"
"Bromus cf. sterilis","86763","FR_ANN_BOURGOGNE"
"Bromus commutatus Schrad., 1806","86571","FR_ANN_BOURGOGNE"
"Bromus hordeaceus L., 1753","86634","FR_ANN_BOURGOGNE"
"Bromus secalinus L., 1753","86751","FR_ANN_BOURGOGNE"
"Bromus sterilis L., 1753","86763","FR_ANN_BOURGOGNE"
"Buglossoides arvensis (L.) I.M.Johnst., 1954","86890","FR_ANN_BOURGOGNE"
"Calystegia sepium (L.) R.Br. subsp. sepium","132457","FR_ANN_BOURGOGNE"
"Calystegia sepium (L.) R.Br., 1810","87560","FR_ANN_BOURGOGNE"
"Camelina cf. sativa (L.) Crantz, 1762","87583","FR_ANN_BOURGOGNE"
"Campanula rotundifolia L., 1753","87720","FR_ANN_BOURGOGNE"
"Capsella bursa-pastoris (L.) Medik. subsp. bursa-pastoris","132541","FR_ANN_BOURGOGNE"
"Capsella bursa-pastoris (L.) Medik., 1792","87849","FR_ANN_BOURGOGNE"
"Capsella bursa-pastoris cf. subsp. rubella (Reut.) Hobk., 1869","132545","FR_ANN_BOURGOGNE"
"Capsella bursa-pastoris subsp. rubella (Reut.) Hobk., 1869","132545","FR_ANN_BOURGOGNE"
"Capsella cf. bursa-pastoris","87849","FR_ANN_BOURGOGNE"
"Cardamine cf. hirsuta","87930","FR_ANN_BOURGOGNE"
"Cardamine cf. hirsuta L., 1753","87930","FR_ANN_BOURGOGNE"
"Cardamine hirsuta L., 1753","87930","FR_ANN_BOURGOGNE"
"Cardamine pratensis L., 1753","87964","FR_ANN_BOURGOGNE"
"Cardaminopsis arenosa (L.) Hayek subsp. arenosa","132574","FR_ANN_BOURGOGNE"
"Carduus crispus L., 1753","88104","FR_ANN_BOURGOGNE"
"Carduus tenuiflorus Curtis, 1793","88207","FR_ANN_BOURGOGNE"
"Carex cf. caryophyllea Latourr., 1785","88415","FR_ANN_BOURGOGNE"
"Carex cf. hirta","88569","FR_ANN_BOURGOGNE"
"Carex cf. hirta L., 1753","88569","FR_ANN_BOURGOGNE"
"Carex cf. spicata","88885","FR_ANN_BOURGOGNE"
"Carex hirta L., 1753","88569","FR_ANN_BOURGOGNE"
"Carpinus betulus L., 1753","89200","FR_ANN_BOURGOGNE"
"Caucalis platycarpos L., 1753","89415","FR_ANN_BOURGOGNE"
"Centaurea  jacea (Groupe)","4","FR_ANN_BOURGOGNE"
"Centaurea cf. jacea subsp. jacea","161380","FR_ANN_BOURGOGNE"
"Centaurea cyanus L., 1753","89574","FR_ANN_BOURGOGNE"
"Centaurea jacea (Groupe)","4","FR_ANN_BOURGOGNE"
"Centaurea jacea L. subsp. jacea","161380","FR_ANN_BOURGOGNE"
"Centaurea jacea L., 1753","89619","FR_ANN_BOURGOGNE"
"Centaurium pulchellum (Sw.) Druce, 1898","89852","FR_ANN_BOURGOGNE"
"Cerastium brachypetalum Desp. ex Pers. subsp. brachypetalum","133089","FR_ANN_BOURGOGNE"
"Cerastium brachypetalum Desp. ex Pers., 1805","89979","FR_ANN_BOURGOGNE"
"Cerastium brachypetalum subsp. luridum (Boiss.) Nyman, 1878","133090","FR_ANN_BOURGOGNE"
"Cerastium cf. fontanum subsp. vulgare","133108","FR_ANN_BOURGOGNE"
"Cerastium cf. fontanum subsp. vulgare (Hartm.) Greuter & Burdet, 1982","133108","FR_ANN_BOURGOGNE"
"Cerastium cf. glomeratum","90017","FR_ANN_BOURGOGNE"
"Cerastium cf. pumilum Curtis, 1777","90076","FR_ANN_BOURGOGNE"
"Cerastium fontanum subsp. vulgare (Hartm.) Greuter & Burdet, 1982","133108","FR_ANN_BOURGOGNE"
"Cerastium glomeratum Thuill., 1799","90017","FR_ANN_BOURGOGNE"
"Cerastium semidecandrum L., 1753","90091","FR_ANN_BOURGOGNE"
"cf. Acer campestre L., 1753","79734","FR_ANN_BOURGOGNE"
"cf. Aethusa cynapium L., 1753","80358","FR_ANN_BOURGOGNE"
"cf. Agrostis capillaris L., 1753","80591","FR_ANN_BOURGOGNE"
"cf. Agrostis stolonifera L., 1753","80759","FR_ANN_BOURGOGNE"
"cf. Ajuga reptans L., 1753","80990","FR_ANN_BOURGOGNE"
"cf. Alopecurus myosuroides Huds., 1762","81648","FR_ANN_BOURGOGNE"
"cf. Amaranthus blitum L., 1753","81966","FR_ANN_BOURGOGNE"
"cf. Amaranthus hybridus Gr.","1","FR_ANN_BOURGOGNE"
"cf. Ambrosia artemisiifolia L., 1753","82080","FR_ANN_BOURGOGNE"
"cf. Anagallis arvensis L., 1753","82321","FR_ANN_BOURGOGNE"
"cf. Anagallis foemina Mill., 1768","82329","FR_ANN_BOURGOGNE"
"cf. Anisantha sterilis (L.) Nevski, 1934","82757","FR_ANN_BOURGOGNE"
"cf. Anthemis cotula L., 1753","82833","FR_ANN_BOURGOGNE"
"cf. Anthriscus caucalis M.Bieb., 1808","82931","FR_ANN_BOURGOGNE"
"cf. Aphanes arvensis L., 1753","83159","FR_ANN_BOURGOGNE"
"cf. Atriplex patula L., 1753","85102","FR_ANN_BOURGOGNE"
"cf. Avena fatua L., 1753","85250","FR_ANN_BOURGOGNE"
"cf. Avena sativa L., 1753","85357","FR_ANN_BOURGOGNE"
"cf. Barbarea vulgaris R.Br., 1812","85557","FR_ANN_BOURGOGNE"
"cf. Barbarea vulgaris W.T.Aiton, 1812","761965","FR_ANN_BOURGOGNE"
"cf. Bellis perennis L., 1753","85740","FR_ANN_BOURGOGNE"
"cf. Beta vulgaris L., 1753","85820","FR_ANN_BOURGOGNE"
"cf. Brassica napus L. subsp. napus","132199","FR_ANN_BOURGOGNE"
"cf. Brassica napus L., 1753","86399","FR_ANN_BOURGOGNE"
"cf. Brassica napus var. napus L., 1753","132199","FR_ANN_BOURGOGNE"
"cf. Brassica rapa L., 1753","86423","FR_ANN_BOURGOGNE"
"cf. Bromus arvensis L., 1753","86537","FR_ANN_BOURGOGNE"
"cf. Bromus commutatus Schrad., 1806","86571","FR_ANN_BOURGOGNE"
"cf. Bromus hordeaceus L., 1753","86634","FR_ANN_BOURGOGNE"
"cf. Bromus secalinus L., 1753","86751","FR_ANN_BOURGOGNE"
"cf. Bromus sterilis L., 1753","86763","FR_ANN_BOURGOGNE"
"cf. Bryonia dioica Jacq., 1774","86828","FR_ANN_BOURGOGNE"
"cf. Buglossoides arvensis (L.) I.M.Johnst., 1954","86890","FR_ANN_BOURGOGNE"
"cf. Calystegia sepium (L.) R.Br., 1810","87560","FR_ANN_BOURGOGNE"
"cf. Camelina microcarpa Andrz. ex DC., 1821","87577","FR_ANN_BOURGOGNE"
"cf. Capsella bursa-pastoris (L.) Medik., 1792","87849","FR_ANN_BOURGOGNE"
"cf. Cardamine hirsuta L., 1753","87930","FR_ANN_BOURGOGNE"
"cf. Carduus crispus L., 1753","88104","FR_ANN_BOURGOGNE"
"cf. Carduus tenuiflorus Curtis, 1793","88207","FR_ANN_BOURGOGNE"
"cf. Caucalis platycarpos L., 1753","89415","FR_ANN_BOURGOGNE"
"cf. Centaurea cyanus L., 1753","89574","FR_ANN_BOURGOGNE"
"cf. Centaurea jacea (Groupe)","4","FR_ANN_BOURGOGNE"
"cf. Centaurea jacea L., 1753","89619","FR_ANN_BOURGOGNE"
"cf. Cerastium fontanum Baumg., 1816","90008","FR_ANN_BOURGOGNE"
"cf. Cerastium fontanum subsp. vulgare (Hartm.) Greuter & Burdet, 1982","133108","FR_ANN_BOURGOGNE"
"cf. Chaenorrhinum minus (L.) Lange, 1870","90316","FR_ANN_BOURGOGNE"
"cf. Chenopodium album L., 1753","90681","FR_ANN_BOURGOGNE"
"cf. Chenopodium hybridum L., 1753","90742","FR_ANN_BOURGOGNE"
"cf. Chenopodium polyspermum L., 1753","90786","FR_ANN_BOURGOGNE"
"cf. Cirsium arvense (L.) Scop., 1772","91289","FR_ANN_BOURGOGNE"
"cf. Clematis vitalba L., 1753","91886","FR_ANN_BOURGOGNE"
"cf. Coincya cheiranthos (Vill.) Greuter & Burdet, 1983","92105","FR_ANN_BOURGOGNE"
"cf. Convolvulus arvensis L., 1753","92302","FR_ANN_BOURGOGNE"
"cf. Conyza canadensis (L.) Cronquist, 1943","92379","FR_ANN_BOURGOGNE"
"cf. Crataegus monogyna Jacq., 1775","92876","FR_ANN_BOURGOGNE"
"cf. Crepis capillaris (L.) Wallr., 1840","93023","FR_ANN_BOURGOGNE"
"cf. Crepis sancta (L.) Bornm., 1913","93129","FR_ANN_BOURGOGNE"
"cf. Crepis setosa Haller f., 1797","93134","FR_ANN_BOURGOGNE"
"cf. Crepis vesicaria subsp. taraxacifolia (Thuill.) Thell. ex Schinz & R.Keller, 1914","133531","FR_ANN_BOURGOGNE"
"cf. Cyanus segetum Hill, 1762","93680","FR_ANN_BOURGOGNE"
"cf. Dactylis glomerata L. subsp. glomerata","133652","FR_ANN_BOURGOGNE"
"cf. Daucus carota L., 1753","94503","FR_ANN_BOURGOGNE"
"cf. Digitaria ischaemum (Schreb.) Schreb. ex Mühl., 1817","94985","FR_ANN_BOURGOGNE"
"cf. Digitaria sanguinalis (L.) Scop., 1771","94995","FR_ANN_BOURGOGNE"
"cf. Echinochloa crus-galli (L.) P.Beauv., 1812","95671","FR_ANN_BOURGOGNE"
"cf. Elytrigia repens (L.) Desv. ex Nevski, 1934","96046","FR_ANN_BOURGOGNE"
"cf. Epilobium tetragonum subsp. lamyi (F.W.Schultz) Nyman, 1879","134129","FR_ANN_BOURGOGNE"
"cf. Erigeron annuus (L.) Desf., 1804","96739","FR_ANN_BOURGOGNE"
"cf. Erigeron canadensis L., 1753","96749","FR_ANN_BOURGOGNE"
"cf. Erodium cicutarium (L.) L'Hér., 1789","96895","FR_ANN_BOURGOGNE"
"cf. Euphorbia exigua L., 1753","97511","FR_ANN_BOURGOGNE"
"cf. Euphorbia helioscopia L., 1753","97537","FR_ANN_BOURGOGNE"
"cf. Fagopyrum esculentum Moench, 1794","97935","FR_ANN_BOURGOGNE"
"cf. Fallopia convolvulus (L.) Á.Löve, 1970","97962","FR_ANN_BOURGOGNE"
